fdcId,foodDescription,inputFoodIndex,inputFood.id,inputFood.foodDescription,inputFood.inputFood.foodClass,inputFood.inputFood.description,inputFood.inputFood.dataType,inputFood.inputFood.foodCategory.id,inputFood.inputFood.foodCategory.code,inputFood.inputFood.foodCategory.description,inputFood.inputFood.fdcId,inputFood.inputFood.publicationDate
2258588,"Peppers, bell, green, raw",0,103944,"peppers, bell, green, raw",Composite,"peppers, bell, green, raw",Sample,11,1100,Vegetables and Vegetable Products,2258631,4/28/2022
2258588,"Peppers, bell, green, raw",1,103943,"peppers, bell, green, raw",Composite,"peppers, bell, green, raw",Sample,11,1100,Vegetables and Vegetable Products,2258625,4/28/2022
2258588,"Peppers, bell, green, raw",2,103936,"peppers, bell, green, raw",Composite,"peppers, bell, green, raw",Sample,11,1100,Vegetables and Vegetable Products,2258637,4/28/2022
2258588,"Peppers, bell, green, raw",3,103934,"peppers, bell, green, raw",Composite,"peppers, bell, green, raw",Sample,11,1100,Vegetables and Vegetable Products,2258635,4/28/2022
2258588,"Peppers, bell, green, raw",4,103930,"peppers, bell, green, raw",Composite,"peppers, bell, green, raw",Sample,11,1100,Vegetables and Vegetable Products,2258639,4/28/2022
2258588,"Peppers, bell, green, raw",5,103947,"peppers, bell, green, raw",Composite,"peppers, bell, green, raw",Sample,11,1100,Vegetables and Vegetable Products,2258633,4/28/2022
2258588,"Peppers, bell, green, raw",6,103948,"peppers, bell, green, raw",Composite,"peppers, bell, green, raw",Sample,11,1100,Vegetables and Vegetable Products,2258627,4/28/2022
2258588,"Peppers, bell, green, raw",7,103950,"peppers, bell, green, raw",Composite,"peppers, bell, green, raw",Sample,11,1100,Vegetables and Vegetable Products,2258629,4/28/2022
2258589,"Peppers, bell, yellow, raw",0,103922,"peppers, bell, yellow, raw",Composite,"peppers, bell, yellow, raw",Sample,11,1100,Vegetables and Vegetable Products,2258681,4/28/2022
2258589,"Peppers, bell, yellow, raw",1,103921,"peppers, bell, yellow, raw",Composite,"peppers, bell, yellow, raw",Sample,11,1100,Vegetables and Vegetable Products,2258687,4/28/2022
2258589,"Peppers, bell, yellow, raw",2,103919,"peppers, bell, yellow, raw",Composite,"peppers, bell, yellow, raw",Sample,11,1100,Vegetables and Vegetable Products,2258685,4/28/2022
2258589,"Peppers, bell, yellow, raw",3,103906,"peppers, bell, yellow, raw",Composite,"peppers, bell, yellow, raw",Sample,11,1100,Vegetables and Vegetable Products,2258679,4/28/2022
2258589,"Peppers, bell, yellow, raw",4,103905,"peppers, bell, yellow, raw",Composite,"peppers, bell, yellow, raw",Sample,11,1100,Vegetables and Vegetable Products,2258677,4/28/2022
2258589,"Peppers, bell, yellow, raw",5,103923,"peppers, bell, yellow, raw",Composite,"peppers, bell, yellow, raw",Sample,11,1100,Vegetables and Vegetable Products,2258683,4/28/2022
2258589,"Peppers, bell, yellow, raw",6,103926,"peppers, bell, yellow, raw",Composite,"peppers, bell, yellow, raw",Sample,11,1100,Vegetables and Vegetable Products,2258689,4/28/2022
2258589,"Peppers, bell, yellow, raw",7,103927,"peppers, bell, yellow, raw, mini ",Composite,"peppers, bell, yellow, raw, mini ",Sample,11,1100,Vegetables and Vegetable Products,2258693,4/28/2022
2258589,"Peppers, bell, yellow, raw",8,103928,"peppers, bell, yellow, raw",Composite,"peppers, bell, yellow, raw",Sample,11,1100,Vegetables and Vegetable Products,2258691,4/28/2022
2258590,"Peppers, bell, red, raw",0,103940,"peppers, bell, red, raw",Composite,"peppers, bell, red, raw",Sample,11,1100,Vegetables and Vegetable Products,2258661,4/28/2022
2258590,"Peppers, bell, red, raw",1,103938,"peppers, bell, red, raw",Composite,"peppers, bell, red, raw",Sample,11,1100,Vegetables and Vegetable Products,2258667,4/28/2022
2258590,"Peppers, bell, red, raw",2,103937,"peppers, bell, red, raw",Composite,"peppers, bell, red, raw",Sample,11,1100,Vegetables and Vegetable Products,2258665,4/28/2022
2258590,"Peppers, bell, red, raw",3,103932,"peppers, bell, red, raw",Composite,"peppers, bell, red, raw",Sample,11,1100,Vegetables and Vegetable Products,2258659,4/28/2022
2258590,"Peppers, bell, red, raw",4,103918,"peppers, bell, red, raw, mini ",Composite,"peppers, bell, red, raw, mini ",Sample,11,1100,Vegetables and Vegetable Products,2258675,4/28/2022
2258590,"Peppers, bell, red, raw",5,103942,"peppers, bell, red, raw",Composite,"peppers, bell, red, raw",Sample,11,1100,Vegetables and Vegetable Products,2258663,4/28/2022
2258590,"Peppers, bell, red, raw",6,103945,"peppers, bell, red, raw",Composite,"peppers, bell, red, raw",Sample,11,1100,Vegetables and Vegetable Products,2258673,4/28/2022
2258590,"Peppers, bell, red, raw",7,103949,"peppers, bell, red, raw",Composite,"peppers, bell, red, raw",Sample,11,1100,Vegetables and Vegetable Products,2258669,4/28/2022
2258590,"Peppers, bell, red, raw",8,103951,"peppers, bell, red, raw",Composite,"peppers, bell, red, raw",Sample,11,1100,Vegetables and Vegetable Products,2258671,4/28/2022
2258591,"Peppers, bell, orange, raw",0,103920,"peppers, bell, orange, raw, mini ",Composite,"peppers, bell, orange, raw, mini ",Sample,11,1100,Vegetables and Vegetable Products,2258657,4/28/2022
2258591,"Peppers, bell, orange, raw",1,103917,"peppers, bell, orange, raw",Composite,"peppers, bell, orange, raw",Sample,11,1100,Vegetables and Vegetable Products,2258655,4/28/2022
2258591,"Peppers, bell, orange, raw",2,103916,"peppers, bell, orange, raw",Composite,"peppers, bell, orange, raw",Sample,11,1100,Vegetables and Vegetable Products,2258653,4/28/2022
2258591,"Peppers, bell, orange, raw",3,103915,"peppers, bell, orange, raw",Composite,"peppers, bell, orange, raw",Sample,11,1100,Vegetables and Vegetable Products,2258647,4/28/2022
2258591,"Peppers, bell, orange, raw",4,103914,"peppers, bell, orange, raw",Composite,"peppers, bell, orange, raw",Sample,11,1100,Vegetables and Vegetable Products,2258645,4/28/2022
2258591,"Peppers, bell, orange, raw",5,103913,"peppers, bell, orange, raw",Composite,"peppers, bell, orange, raw",Sample,11,1100,Vegetables and Vegetable Products,2258651,4/28/2022
2258591,"Peppers, bell, orange, raw",6,103912,"peppers, bell, orange, raw",Composite,"peppers, bell, orange, raw",Sample,11,1100,Vegetables and Vegetable Products,2258649,4/28/2022
2258591,"Peppers, bell, orange, raw",7,103924,"peppers, bell, orange, raw",Composite,"peppers, bell, orange, raw",Sample,11,1100,Vegetables and Vegetable Products,2258641,4/28/2022
2258591,"Peppers, bell, orange, raw",8,103925,"peppers, bell, orange, raw",Composite,"peppers, bell, orange, raw",Sample,11,1100,Vegetables and Vegetable Products,2258643,4/28/2022
2259792,"Buttermilk, low fat",0,103954,"Buttermilk, lowfat",Composite,"Buttermilk, lowfat",Sample,1,0100,Dairy and Egg Products,2259798,4/28/2022
2259792,"Buttermilk, low fat",1,103969,"Buttermilk, lowfat",Composite,"Buttermilk, lowfat",Sample,1,0100,Dairy and Egg Products,2259804,4/28/2022
2259792,"Buttermilk, low fat",2,103970,"Buttermilk, lowfat",Composite,"Buttermilk, lowfat",Sample,1,0100,Dairy and Egg Products,2259806,4/28/2022
2259792,"Buttermilk, low fat",3,103971,"Buttermilk, lowfat",Composite,"Buttermilk, lowfat",Sample,1,0100,Dairy and Egg Products,2259800,4/28/2022
2259792,"Buttermilk, low fat",4,103972,"Buttermilk, lowfat",Composite,"Buttermilk, lowfat",Sample,1,0100,Dairy and Egg Products,2259802,4/28/2022
2259792,"Buttermilk, low fat",5,103973,"Buttermilk, lowfat",Composite,"Buttermilk, lowfat",Sample,1,0100,Dairy and Egg Products,2259812,4/28/2022
2259792,"Buttermilk, low fat",6,103975,"Buttermilk, lowfat",Composite,"Buttermilk, lowfat",Sample,1,0100,Dairy and Egg Products,2259808,4/28/2022
2259792,"Buttermilk, low fat",7,103976,"Buttermilk, lowfat",Composite,"Buttermilk, lowfat",Sample,1,0100,Dairy and Egg Products,2259810,4/28/2022
2259793,"Yogurt, plain, whole milk",0,103956,"Yogurt, whole milk, plain",Composite,"Yogurt, whole milk, plain",Sample,1,0100,Dairy and Egg Products,2259844,4/28/2022
2259793,"Yogurt, plain, whole milk",1,103963,"Yogurt, whole milk, plain",Composite,"Yogurt, whole milk, plain",Sample,1,0100,Dairy and Egg Products,2259830,4/28/2022
2259793,"Yogurt, plain, whole milk",2,103982,"Yogurt, whole milk, plain",Composite,"Yogurt, whole milk, plain",Sample,1,0100,Dairy and Egg Products,2259836,4/28/2022
2259793,"Yogurt, plain, whole milk",3,103984,"Yogurt, whole milk, plain",Composite,"Yogurt, whole milk, plain",Sample,1,0100,Dairy and Egg Products,2259838,4/28/2022
2259793,"Yogurt, plain, whole milk",4,103986,"Yogurt, whole milk, plain",Composite,"Yogurt, whole milk, plain",Sample,1,0100,Dairy and Egg Products,2259832,4/28/2022
2259793,"Yogurt, plain, whole milk",5,103988,"Yogurt, whole milk, plain",Composite,"Yogurt, whole milk, plain",Sample,1,0100,Dairy and Egg Products,2259834,4/28/2022
2259793,"Yogurt, plain, whole milk",6,103990,"Yogurt, whole milk, plain",Composite,"Yogurt, whole milk, plain",Sample,1,0100,Dairy and Egg Products,2259840,4/28/2022
2259793,"Yogurt, plain, whole milk",7,103991,"Yogurt, whole milk, plain",Composite,"Yogurt, whole milk, plain",Sample,1,0100,Dairy and Egg Products,2259842,4/28/2022
2259794,"Yogurt, Greek, plain, whole milk",0,103955,"Yogurt, Greek, whole milk, plain",Composite,"Yogurt, Greek, whole milk, plain",Sample,1,0100,Dairy and Egg Products,2259820,4/28/2022
2259794,"Yogurt, Greek, plain, whole milk",1,103957,"Yogurt, Greek, whole milk, plain",Composite,"Yogurt, Greek, whole milk, plain",Sample,1,0100,Dairy and Egg Products,2259822,4/28/2022
2259794,"Yogurt, Greek, plain, whole milk",2,103959,"Yogurt, Greek, whole milk, plain",Composite,"Yogurt, Greek, whole milk, plain",Sample,1,0100,Dairy and Egg Products,2259816,4/28/2022
2259794,"Yogurt, Greek, plain, whole milk",3,103960,"Yogurt, Greek, whole milk, plain",Composite,"Yogurt, Greek, whole milk, plain",Sample,1,0100,Dairy and Egg Products,2259818,4/28/2022
2259794,"Yogurt, Greek, plain, whole milk",4,103961,"Yogurt, Greek, whole milk, plain",Composite,"Yogurt, Greek, whole milk, plain",Sample,1,0100,Dairy and Egg Products,2259828,4/28/2022
2259794,"Yogurt, Greek, plain, whole milk",5,103965,"Yogurt, Greek, whole milk, plain",Composite,"Yogurt, Greek, whole milk, plain",Sample,1,0100,Dairy and Egg Products,2259824,4/28/2022
2259794,"Yogurt, Greek, plain, whole milk",6,103967,"Yogurt, Greek, whole milk, plain",Composite,"Yogurt, Greek, whole milk, plain",Sample,1,0100,Dairy and Egg Products,2259826,4/28/2022
2259794,"Yogurt, Greek, plain, whole milk",7,103974,"Yogurt, Greek, whole milk, plain",Composite,"Yogurt, Greek, whole milk, plain",Sample,1,0100,Dairy and Egg Products,2259814,4/28/2022
2259795,"Cheese, parmesan, grated, refrigerated",0,103958,"Cheese, parmesan, grated, refrigerated",Composite,"Cheese, parmesan, grated, refrigerated",Sample,1,0100,Dairy and Egg Products,2259846,4/28/2022
2259795,"Cheese, parmesan, grated, refrigerated",1,103962,"Cheese, parmesan, grated, refrigerated",Composite,"Cheese, parmesan, grated, refrigerated",Sample,1,0100,Dairy and Egg Products,2259852,4/28/2022
2259795,"Cheese, parmesan, grated, refrigerated",2,103964,"Cheese, parmesan, grated, refrigerated",Composite,"Cheese, parmesan, grated, refrigerated",Sample,1,0100,Dairy and Egg Products,2259854,4/28/2022
2259795,"Cheese, parmesan, grated, refrigerated",3,103966,"Cheese, parmesan, grated, refrigerated",Composite,"Cheese, parmesan, grated, refrigerated",Sample,1,0100,Dairy and Egg Products,2259848,4/28/2022
2259795,"Cheese, parmesan, grated, refrigerated",4,103968,"Cheese, parmesan, grated, refrigerated",Composite,"Cheese, parmesan, grated, refrigerated",Sample,1,0100,Dairy and Egg Products,2259850,4/28/2022
2259795,"Cheese, parmesan, grated, refrigerated",5,103983,"Cheese, parmesan, grated, refrigerated",Composite,"Cheese, parmesan, grated, refrigerated",Sample,1,0100,Dairy and Egg Products,2259860,4/28/2022
2259795,"Cheese, parmesan, grated, refrigerated",6,103987,"Cheese, parmesan, grated, refrigerated",Composite,"Cheese, parmesan, grated, refrigerated",Sample,1,0100,Dairy and Egg Products,2259856,4/28/2022
2259795,"Cheese, parmesan, grated, refrigerated",7,103989,"Cheese, parmesan, grated, refrigerated",Composite,"Cheese, parmesan, grated, refrigerated",Sample,1,0100,Dairy and Egg Products,2259858,4/28/2022
2259796,"Cheese, feta, whole milk, crumbled",0,103952,"Cheese, feta, whole milk, crumbled",Composite,"Cheese, feta, whole milk, crumbled",Sample,1,0100,Dairy and Egg Products,2259874,4/28/2022
2259796,"Cheese, feta, whole milk, crumbled",1,103953,"Cheese, feta, whole milk, crumbled",Composite,"Cheese, feta, whole milk, crumbled",Sample,1,0100,Dairy and Egg Products,2259876,4/28/2022
2259796,"Cheese, feta, whole milk, crumbled",2,103977,"Cheese, feta, whole milk, crumbled",Composite,"Cheese, feta, whole milk, crumbled",Sample,1,0100,Dairy and Egg Products,2259864,4/28/2022
2259796,"Cheese, feta, whole milk, crumbled",3,103978,"Cheese, feta, whole milk, crumbled",Composite,"Cheese, feta, whole milk, crumbled",Sample,1,0100,Dairy and Egg Products,2259870,4/28/2022
2259796,"Cheese, feta, whole milk, crumbled",4,103979,"Cheese, feta, whole milk, crumbled",Composite,"Cheese, feta, whole milk, crumbled",Sample,1,0100,Dairy and Egg Products,2259872,4/28/2022
2259796,"Cheese, feta, whole milk, crumbled",5,103980,"Cheese, feta, whole milk, crumbled",Composite,"Cheese, feta, whole milk, crumbled",Sample,1,0100,Dairy and Egg Products,2259866,4/28/2022
2259796,"Cheese, feta, whole milk, crumbled",6,103981,"Cheese, feta, whole milk, crumbled",Composite,"Cheese, feta, whole milk, crumbled",Sample,1,0100,Dairy and Egg Products,2259868,4/28/2022
2259796,"Cheese, feta, whole milk, crumbled",7,103985,"Cheese, feta, whole milk, crumbled",Composite,"Cheese, feta, whole milk, crumbled",Sample,1,0100,Dairy and Egg Products,2259862,4/28/2022
2261420,"Flour, almond",0,104001,"Flour, almond, blanched",Composite,"Flour, almond, blanched",Sample,12,1200,Nut and Seed Products,2261444,4/28/2022
2261420,"Flour, almond",1,104000,"Flour, almond, blanched",Composite,"Flour, almond, blanched",Sample,12,1200,Nut and Seed Products,2261442,4/28/2022
2261420,"Flour, almond",2,103998,"Flour, almond, blanched",Composite,"Flour, almond, blanched",Sample,12,1200,Nut and Seed Products,2261454,4/28/2022
2261420,"Flour, almond",3,103997,"Flour, almond, blanched",Composite,"Flour, almond, blanched",Sample,12,1200,Nut and Seed Products,2261452,4/28/2022
2261420,"Flour, almond",4,103996,"Flour, almond, blanched",Composite,"Flour, almond, blanched",Sample,12,1200,Nut and Seed Products,2261450,4/28/2022
2261420,"Flour, almond",5,104002,"Flour, almond, blanched",Composite,"Flour, almond, blanched",Sample,12,1200,Nut and Seed Products,2261446,4/28/2022
2261420,"Flour, almond",6,104003,"Flour, almond, blanched",Composite,"Flour, almond, blanched",Sample,12,1200,Nut and Seed Products,2261448,4/28/2022
2261420,"Flour, almond",7,104004,"Flour, almond, blanched",Composite,"Flour, almond, blanched",Sample,12,1200,Nut and Seed Products,2261440,4/28/2022
2261421,"Flour, oat, whole grain",0,104005,"Flour, whole grain oat",Composite,"Flour, whole grain oat",Sample,20,2000,Cereal Grains and Pasta,2261432,4/28/2022
2261421,"Flour, oat, whole grain",1,104006,"Flour, whole grain oat",Composite,"Flour, whole grain oat",Sample,20,2000,Cereal Grains and Pasta,2261434,4/28/2022
2261421,"Flour, oat, whole grain",2,104007,"Flour, whole grain oat",Composite,"Flour, whole grain oat",Sample,20,2000,Cereal Grains and Pasta,2261436,4/28/2022
2261421,"Flour, oat, whole grain",3,104008,"Flour, whole grain oat",Composite,"Flour, whole grain oat",Sample,20,2000,Cereal Grains and Pasta,2261438,4/28/2022
2261421,"Flour, oat, whole grain",4,104009,"Flour, whole grain oat",Composite,"Flour, whole grain oat",Sample,20,2000,Cereal Grains and Pasta,2261424,4/28/2022
2261421,"Flour, oat, whole grain",5,104010,"Flour, whole grain oat",Composite,"Flour, whole grain oat",Sample,20,2000,Cereal Grains and Pasta,2261426,4/28/2022
2261421,"Flour, oat, whole grain",6,104011,"Flour, whole grain oat",Composite,"Flour, whole grain oat",Sample,20,2000,Cereal Grains and Pasta,2261428,4/28/2022
2261421,"Flour, oat, whole grain",7,104012,"Flour, whole grain oat",Composite,"Flour, whole grain oat",Sample,20,2000,Cereal Grains and Pasta,2261430,4/28/2022
2261422,"Flour, potato",0,103992,"Flour, potato",Composite,"Flour, potato",Sample,11,1100,Vegetables and Vegetable Products,2261458,4/28/2022
2261422,"Flour, potato",1,103993,"Flour, potato",Composite,"Flour, potato",Sample,11,1100,Vegetables and Vegetable Products,2261460,4/28/2022
2261422,"Flour, potato",2,103994,"Flour, potato",Composite,"Flour, potato",Sample,11,1100,Vegetables and Vegetable Products,2261462,4/28/2022
2261422,"Flour, potato",3,103995,"Flour, potato",Composite,"Flour, potato",Sample,11,1100,Vegetables and Vegetable Products,2261464,4/28/2022
2261422,"Flour, potato",4,103999,"Flour, potato",Composite,"Flour, potato",Sample,11,1100,Vegetables and Vegetable Products,2261456,4/28/2022
2261422,"Flour, potato",5,104013,"Flour, potato",Composite,"Flour, potato",Sample,11,1100,Vegetables and Vegetable Products,2261466,4/28/2022
2261422,"Flour, potato",6,104014,"Flour, potato",Composite,"Flour, potato",Sample,11,1100,Vegetables and Vegetable Products,2261468,4/28/2022
2261422,"Flour, potato",7,104015,"Flour, potato",Composite,"Flour, potato",Sample,11,1100,Vegetables and Vegetable Products,2261470,4/28/2022
2262072,"Peanut butter, creamy",0,104021,"peanut butter, creamy",Composite,"peanut butter, creamy",Sample,16,1600,Legumes and Legume Products,2262079,4/28/2022
2262072,"Peanut butter, creamy",1,104023,"peanut butter, creamy",Composite,"peanut butter, creamy",Sample,16,1600,Legumes and Legume Products,2262081,4/28/2022
2262072,"Peanut butter, creamy",2,104027,"peanut butter, creamy",Composite,"peanut butter, creamy",Sample,16,1600,Legumes and Legume Products,2262077,4/28/2022
2262072,"Peanut butter, creamy",3,104037,"peanut butter, creamy",Composite,"peanut butter, creamy",Sample,16,1600,Legumes and Legume Products,2262087,4/28/2022
2262072,"Peanut butter, creamy",4,104038,"peanut butter, creamy",Composite,"peanut butter, creamy",Sample,16,1600,Legumes and Legume Products,2262089,4/28/2022
2262072,"Peanut butter, creamy",5,104039,"peanut butter, creamy",Composite,"peanut butter, creamy",Sample,16,1600,Legumes and Legume Products,2262083,4/28/2022
2262072,"Peanut butter, creamy",6,104041,"peanut butter, creamy",Composite,"peanut butter, creamy",Sample,16,1600,Legumes and Legume Products,2262085,4/28/2022
2262072,"Peanut butter, creamy",7,104043,"peanut butter, creamy",Composite,"peanut butter, creamy",Sample,16,1600,Legumes and Legume Products,2262091,4/28/2022
2262073,"Sesame butter, creamy",0,104016,"sesame seed butter (tahini), creamy",Composite,"sesame seed butter (tahini), creamy",Sample,12,1200,Nut and Seed Products,2262119,4/28/2022
2262073,"Sesame butter, creamy",1,104017,"sesame seed butter (tahini), creamy",Composite,"sesame seed butter (tahini), creamy",Sample,12,1200,Nut and Seed Products,2262121,4/28/2022
2262073,"Sesame butter, creamy",2,104019,"sesame seed butter (tahini), creamy",Composite,"sesame seed butter (tahini), creamy",Sample,12,1200,Nut and Seed Products,2262115,4/28/2022
2262073,"Sesame butter, creamy",3,104020,"sesame seed butter (tahini), creamy",Composite,"sesame seed butter (tahini), creamy",Sample,12,1200,Nut and Seed Products,2262117,4/28/2022
2262073,"Sesame butter, creamy",4,104025,"sesame seed butter (tahini), creamy",Composite,"sesame seed butter (tahini), creamy",Sample,12,1200,Nut and Seed Products,2262123,4/28/2022
2262073,"Sesame butter, creamy",5,104033,"sesame seed butter (tahini), creamy",Composite,"sesame seed butter (tahini), creamy",Sample,12,1200,Nut and Seed Products,2262111,4/28/2022
2262073,"Sesame butter, creamy",6,104034,"sesame seed butter (tahini), creamy",Composite,"sesame seed butter (tahini), creamy",Sample,12,1200,Nut and Seed Products,2262113,4/28/2022
2262073,"Sesame butter, creamy",7,104036,"sesame seed butter (tahini), creamy",Composite,"sesame seed butter (tahini), creamy",Sample,12,1200,Nut and Seed Products,2262109,4/28/2022
2262074,"Almond butter, creamy",0,104029,"almond butter, creamy",Composite,"almond butter, creamy",Sample,12,1200,Nut and Seed Products,2262103,4/28/2022
2262074,"Almond butter, creamy",1,104030,"almond butter, creamy",Composite,"almond butter, creamy",Sample,12,1200,Nut and Seed Products,2262105,4/28/2022
2262074,"Almond butter, creamy",2,104031,"almond butter, creamy",Composite,"almond butter, creamy",Sample,12,1200,Nut and Seed Products,2262099,4/28/2022
2262074,"Almond butter, creamy",3,104032,"almond butter, creamy",Composite,"almond butter, creamy",Sample,12,1200,Nut and Seed Products,2262101,4/28/2022
2262074,"Almond butter, creamy",4,104035,"almond butter, creamy",Composite,"almond butter, creamy",Sample,12,1200,Nut and Seed Products,2262107,4/28/2022
2262074,"Almond butter, creamy",5,104045,"almond butter, creamy",Composite,"almond butter, creamy",Sample,12,1200,Nut and Seed Products,2262095,4/28/2022
2262074,"Almond butter, creamy",6,104046,"almond butter, creamy",Composite,"almond butter, creamy",Sample,12,1200,Nut and Seed Products,2262097,4/28/2022
2262074,"Almond butter, creamy",7,104047,"almond butter, creamy",Composite,"almond butter, creamy",Sample,12,1200,Nut and Seed Products,2262093,4/28/2022
2262075,"Flaxseed, ground",0,104018,ground flaxseed meal,Composite,ground flaxseed meal,Sample,12,1200,Nut and Seed Products,2262129,4/28/2022
2262075,"Flaxseed, ground",1,104022,ground flaxseed meal,Composite,ground flaxseed meal,Sample,12,1200,Nut and Seed Products,2262135,4/28/2022
2262075,"Flaxseed, ground",2,104024,ground flaxseed meal,Composite,ground flaxseed meal,Sample,12,1200,Nut and Seed Products,2262137,4/28/2022
2262075,"Flaxseed, ground",3,104026,ground flaxseed meal,Composite,ground flaxseed meal,Sample,12,1200,Nut and Seed Products,2262131,4/28/2022
2262075,"Flaxseed, ground",4,104028,ground flaxseed meal,Composite,ground flaxseed meal,Sample,12,1200,Nut and Seed Products,2262133,4/28/2022
2262075,"Flaxseed, ground",5,104040,ground flaxseed meal,Composite,ground flaxseed meal,Sample,12,1200,Nut and Seed Products,2262139,4/28/2022
2262075,"Flaxseed, ground",6,104042,ground flaxseed meal,Composite,ground flaxseed meal,Sample,12,1200,Nut and Seed Products,2262127,4/28/2022
2262075,"Flaxseed, ground",7,104044,ground flaxseed meal,Composite,ground flaxseed meal,Sample,12,1200,Nut and Seed Products,2262125,4/28/2022
2346384,"Cottage cheese, full fat, large or small curd",0,123459,"cottage cheese, 4% milkfat, small curd",Composite,"cottage cheese, 4% milkfat, small curd",Sample,1,0100,Dairy and Egg Products,2346424,10/28/2022
2346384,"Cottage cheese, full fat, large or small curd",1,123460,"cottage cheese, 4% milkfat, small curd",Composite,"cottage cheese, 4% milkfat, small curd",Sample,1,0100,Dairy and Egg Products,2346426,10/28/2022
2346384,"Cottage cheese, full fat, large or small curd",2,123461,"cottage cheese, 4% milkfat, small curd",Composite,"cottage cheese, 4% milkfat, small curd",Sample,1,0100,Dairy and Egg Products,2346420,10/28/2022
2346384,"Cottage cheese, full fat, large or small curd",3,123462,"cottage cheese, 4% milkfat, small curd",Composite,"cottage cheese, 4% milkfat, small curd",Sample,1,0100,Dairy and Egg Products,2346422,10/28/2022
2346384,"Cottage cheese, full fat, large or small curd",4,123463,"cottage cheese, 4% milkfat, large curd",Composite,"cottage cheese, 4% milkfat, large curd",Sample,1,0100,Dairy and Egg Products,2346432,10/28/2022
2346384,"Cottage cheese, full fat, large or small curd",5,123464,"cottage cheese, 4% milkfat, large curd",Composite,"cottage cheese, 4% milkfat, large curd",Sample,1,0100,Dairy and Egg Products,2346434,10/28/2022
2346384,"Cottage cheese, full fat, large or small curd",6,123465,"cottage cheese, 4% milkfat, small curd",Composite,"cottage cheese, 4% milkfat, small curd",Sample,1,0100,Dairy and Egg Products,2346428,10/28/2022
2346384,"Cottage cheese, full fat, large or small curd",7,123466,"cottage cheese, 4% milkfat, small curd",Composite,"cottage cheese, 4% milkfat, small curd",Sample,1,0100,Dairy and Egg Products,2346430,10/28/2022
2346384,"Cottage cheese, full fat, large or small curd",8,123467,"cottage cheese, 4% milkfat, small curd",Composite,"cottage cheese, 4% milkfat, small curd",Sample,1,0100,Dairy and Egg Products,2346416,10/28/2022
2346384,"Cottage cheese, full fat, large or small curd",9,123468,"cottage cheese, 4% milkfat, small curd",Composite,"cottage cheese, 4% milkfat, small curd",Sample,1,0100,Dairy and Egg Products,2346418,10/28/2022
2346385,"Cream cheese, full fat, block",0,123435,"cream cheese, block, full fat",Composite,"cream cheese, block, full fat",Sample,1,0100,Dairy and Egg Products,2346442,10/28/2022
2346385,"Cream cheese, full fat, block",1,123436,"cream cheese, block, full fat",Composite,"cream cheese, block, full fat",Sample,1,0100,Dairy and Egg Products,2346444,10/28/2022
2346385,"Cream cheese, full fat, block",2,123438,"cream cheese, block, full fat",Composite,"cream cheese, block, full fat",Sample,1,0100,Dairy and Egg Products,2346438,10/28/2022
2346385,"Cream cheese, full fat, block",3,123440,"cream cheese, block, full fat",Composite,"cream cheese, block, full fat",Sample,1,0100,Dairy and Egg Products,2346440,10/28/2022
2346385,"Cream cheese, full fat, block",4,123443,"cream cheese, block, full fat",Composite,"cream cheese, block, full fat",Sample,1,0100,Dairy and Egg Products,2346446,10/28/2022
2346385,"Cream cheese, full fat, block",5,123453,"cream cheese, block, full fat",Composite,"cream cheese, block, full fat",Sample,1,0100,Dairy and Egg Products,2346436,10/28/2022
2346385,"Cream cheese, full fat, block",6,123469,"cream cheese, block, full fat",Composite,"cream cheese, block, full fat",Sample,1,0100,Dairy and Egg Products,2346448,10/28/2022
2346385,"Cream cheese, full fat, block",7,123470,"cream cheese, block, full fat",Composite,"cream cheese, block, full fat",Sample,1,0100,Dairy and Egg Products,2346450,10/28/2022
2346386,"Cream, heavy",0,123437,heavy cream,Composite,heavy cream,Sample,1,0100,Dairy and Egg Products,2346452,10/28/2022
2346386,"Cream, heavy",1,123442,heavy cream,Composite,heavy cream,Sample,1,0100,Dairy and Egg Products,2346458,10/28/2022
2346386,"Cream, heavy",2,123444,heavy cream,Composite,heavy cream,Sample,1,0100,Dairy and Egg Products,2346454,10/28/2022
2346386,"Cream, heavy",3,123445,heavy cream,Composite,heavy cream,Sample,1,0100,Dairy and Egg Products,2346456,10/28/2022
2346386,"Cream, heavy",4,123447,heavy cream,Composite,heavy cream,Sample,1,0100,Dairy and Egg Products,2346460,10/28/2022
2346386,"Cream, heavy",5,123451,heavy cream,Composite,heavy cream,Sample,1,0100,Dairy and Egg Products,2346466,10/28/2022
2346386,"Cream, heavy",6,123455,heavy cream,Composite,heavy cream,Sample,1,0100,Dairy and Egg Products,2346462,10/28/2022
2346386,"Cream, heavy",7,123457,heavy cream,Composite,heavy cream,Sample,1,0100,Dairy and Egg Products,2346464,10/28/2022
2346387,"Cream, sour, full fat",0,123421,"sour cream, full fat",Composite,"sour cream, full fat",Sample,1,0100,Dairy and Egg Products,2346472,10/28/2022
2346387,"Cream, sour, full fat",1,123423,"sour cream, full fat",Composite,"sour cream, full fat",Sample,1,0100,Dairy and Egg Products,2346474,10/28/2022
2346387,"Cream, sour, full fat",2,123425,"sour cream, full fat",Composite,"sour cream, full fat",Sample,1,0100,Dairy and Egg Products,2346468,10/28/2022
